,Name,Sector,City,Address,Phone,Email,Lat-Long
3828,INHS Asvini College of Nursing,College,Mumbai,"WR38+48H, Pilot Bandar Rd, Navy Nagar, Colaba, Mumbai, Maharashtra 400005",,,"18.9028175,72.8132777"
3829,"MET Institute of Information Technology, Bandra West",College,Mumbai,"Bhujbal Knowledge City, Reclamation, Bandra West, Mumbai, Maharashtra 400050",,,"19.051752,72.8266112"
3830,"Sarhad College of Arts, Commerce and Science",College,Pune,"Sr.No.79,80,81,76/4 (new), Near Rajaram Gas Agency, Pune-Kashmir Maitri Chowk, Katraj, Pune, Maharashtra 411046",,,"18.454792,73.8518133"
3831,Kamla Raheja Vidyanidhi Institute for Architecture and Environmental Studies,College,Mumbai,"Vidyanidhi Bhawan II, Vidyanidhi Marg, Gulmohar Road, MHADA Colony, J.V.P.D. Scheme, Mumbai, Maharashtra 400049",,,"19.1119637,72.8296569"
3832,Institute of Sports Science and Technology,College,Pune,,,,"18.5082554,73.8251337"
3833,Karve Insititute of Social Service,College,Pune,"FRQ6+J4F, Hingane Home Colony, Karve Nagar, Pune, Maharashtra 411052",,,"18.4920051,73.8095534"
3834,S.P.Mandals Tilak College of Education,College,Pune,"Lokamanya Nagar, Sadashiv Peth, Pune, Maharashtra 411030",,,"18.5056588,73.8444455"
3835,"School of Optometry, Bharati Vidyapeeth",College,Pune,"FV54+H3G, Groud floor, Women's College of Engineering, Satara Road, Dhankawadi, Dhankawadi Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",,,"18.458935,73.8526321"
3836,MET Institute of Mass Media,College,Mumbai,"Bhujbal Knowledge City, Reclamation, Bandra West, Mumbai, Maharashtra 400050",,,"19.0518865,72.8266004"
3837,Le Mark School of Art,College, +7 ,,,,"19.0950423,72.7312675"
3838,"Sinhagad College of Arts,Science and Commerce",College,4.0,,,,"18.4759913,73.7461982"
3839,"Institute of Environment Education and Research, Bharati Vidyapeeth",College,Pune,"Katraj - Dhankawadi Campus, Satara Rd, Dhankawadi, Pune, Maharashtra 411043",,,"18.4602552,73.8495435"
3840,"Vinayak Ganesh Vaze College of Arts, Science and Commerce",College,Mumbai,"5X74+6VW, Mithaghar Rd, Jaihind Colony, Tata Colony, Mulund East, Mumbai, Maharashtra 400081",,,"19.1631136,72.9546362"
3841,Ice College of Hotel Management and Catering Technology,College,Mumbai,,,,"19.0528911,72.7613087"
3842,The Institute of Science,College,Mumbai,"15, Madame Cama Rd, Mantralaya, Fort, Mumbai, Maharashtra 400032",,,"18.9260716,72.8276905"
3843,Academy of Higher Education,College,Mumbai,"No. 1, MG Cross Rd Number 4, Amrut Nagar, Sai Nagar, Kandivali West, Mumbai, Maharashtra 400067",,,"19.2062662,72.8409892"
3844,"School of Audiology and Speech Language Pathology, Bharati Vidyapeeth",College,Pune,"BHARATI VIDYAPEETH DEEMED UNIVERSITY-DHANKAWADI, Campus, Bharati Vidyapeeth Campus, Katraj, Pune, Maharashtra 411043",,,"18.4587955,73.8543158"
3845,BYL Nair Charitable Hospital,College,Mumbai,"Topiwala National Medical College, RTO Colony, Mumbai Central, Mumbai, Maharashtra 400008",,,"18.9730203,72.8192594"
3846,K. C. College of Management Studies (KCCMS Colaba),College,Mumbai,"R NO 7, 1st Floor, Churchgate Apollo Bandar, Opposite Sun City Apollo Hotel, Colaba, Mumbai, Maharashtra 400020",,,"18.9235298,72.8290544"
3847,Brihan Maharashtra College of Commerce,College,Pune,"845, Shivajinagar, Pune, Maharashtra 411004",,,"18.5214097,73.832564"
3848,"Balaji College of Arts, Commerce and Science",College,Pune,"Survey No. 3, Dange Chowk, 1 to 4, Aundh - Ravet BRTS Rd, Tathawade, Pune, Maharashtra 411033",,,"18.6271412,73.7537618"
3849,Sinhgad College of Arts and Commerce,College,Mumbai,,,,"18.4759913,73.7461982"
3850,Raffles Design International,College,Mumbai,"Refractory House, Unit, No 1 D, Global 1, Lal Bahadur Shastri Marg, Kurla West, Mumbai, Maharashtra 400070",,,"19.0841067,72.8817691"
3851,Nilaya ICats Institute of Commerce,College,Pune,"Laxmikripa, 795, Barister Gadgil Rd, Near Shanipar Bus Stand (1), Sadashiv Peth, Pune, Maharashtra 411030",,,"18.5130391,73.8489277"
3852,"Law College, Mumbai",College,Mumbai,,,,"19.0921704,72.7161421"
3853,Trinity Polytechnic,College,Pune,"Trinity Jr College, Saswad - Bopdev - Pune Rd, Maharashtra 411048",,,"18.4207139,73.9020997"
3854,Dr. D.Y. Patil Educational Academy's Dr. D.Y. Patil College of Engineering,College,5.0,,,,"18.4759913,73.7461982"
3855,Ramanand Arya D.A.V. College,College,Mumbai,"Hdfc Bank Atm, Bhandup Station Rd, C.G.S. Colony, Bhandup East, Mumbai, Maharashtra 400042",,,"19.138718,72.9330081"
3856,"IES College of Architecture, Mumbai",College,Mumbai,"IES College of Architecture, Opp. Lilavati Hospital, near, Reclamation, ONGC Colony, Bandra West, Mumbai, Maharashtra 400050",,,"19.049994,72.8273691"
3857,V.K. Krishna Menon College of Commerce and Economics and Sharad Shankar Dighe College of Science,College,Mumbai,"4WVQ+CVC, Opposite Bhandup Railway Station (East, C.G.S. Colony, Bhandup East, Mumbai, Maharashtra 400042",,,"19.1435585,72.9370763"
3858,NBN Sinhgad School of Management Studies,College,Pune,"2, Sinhgad Institute Rd, Ambegaon Budruk, Pune, Maharashtra 411041",,,"18.4635442,73.8345124"
3859,Cliniminds Institute of Health Science Training and Mangement,College,3.4,,,,"18.776175,72.8006259"
3860,Vivekanand Education Society's College of Architecture,College,Mumbai,"HASHU ADVANI MEMORIALCOMPLEX (HAMC), CAMPUS-2, COLLECTOR'S COLONY, Chembur, Mumbai, Maharashtra 400074",,,"19.04584,72.8867401"
3861,Jetking Infotrain Ltd,College,2.3,,,,"18.5193616,73.8427043"
3862,R.M. Dhariwal Sinhgad Management School,College,Pune,,,,"18.4757775,73.5813569"
3863,D.E.S. College of Physiotherapy,College,Pune,,,,"18.5261225,73.8377584"
3864,Children Welfare Centre Law College,College,Mumbai,"Orlem Bavadi Stop, Marve Rd, opp. HDFC Bank, Malad West, Mumbai, Maharashtra 400064",,,"19.1939971,72.8382031"
3865,Abhinav Education Society's College of Law,College,Pune,"by pass, 13, Katraj-Dehu Rd Bypass, Ambegaon Budruk, Pune, Maharashtra 411046",,,"18.4536455,73.8358328"
3866,NSS College of Pharmacy,College,Mumbai,"94, Tardeo Rd, Arya Nagar, Janata Nagar, Tardeo, Mumbai, Maharashtra 400034",,,"18.9734174,72.8116094"
3867,Dr.D.Y.Patil Institute Of Management & Entrepreneur Development,College,5.0,"27/A/1/2C, Talegaon Varale Rd, near Railway Station, TowardsEco City, Varale, Talegaon Dabhade, Maharashtra 410507",,,"18.7467876,73.6856181"
3868,Hiray Group of Institutes,College,Mumbai,"near Kherwadi Police Station, next to New English School Marg, Government Colony, Bandra East, Mumbai, Maharashtra 400051",,,"19.066462,72.846769"
3869,"Maharshi Dayanand College of Arts, Science and Commerce (MDCASC)",College,Mumbai,"25, Dr SS Rao Marg, Ganesh Gully, Parel, Mumbai, Maharashtra 400012",,,"18.9985341,72.8384006"
3870,Alard College of Engineering and Management,College,Mumbai,,,,"18.6010165,73.7175875"
3871,"JSPM's Bhivarabai Sawant College of Engineering and Research, Polytechnic",College,,,,,"18.5140182,73.7522289"
3872,"Symbiosis School of International Studies, Symbiosis International, Pune",College,Pune,"Survey No. 227, 3rd floor, Symbiosis Campus, New Airport Road, Viman Nagar, opp. Pune International Airport, Pune, Maharashtra 411014",,,"18.5755186,73.9060201"
3873,Sinhgad Institute of Business Administration and Computer Application,College,Mumbai,"310, Gat No. 309, Off, Mumbai - Pune Expy, Kusgaon, Pune, Maharashtra 410401",,,"18.7273466,73.4265326"
3874,"MIT School of Film and Theatre, MIT-ADT University",College,,"Rajbaug Campus, Loni Kalbhor, Maharashtra 412201",,,"18.4952783,74.0193968"
3875,"Ismail Yusuf College of Arts, Science and Commerce",College,Mumbai,"Ismail College Camps, Natwar Nagar, Jogeshwari East, Mumbai, Maharashtra 400060",,,"19.1335208,72.8514752"
3876,Mumbai Music Institute,College,Mumbai,"148, Kandivali, Charkop Industrial Estate, Kandivali West, Mumbai, Maharashtra 400067",,,"19.2102635,72.820867"
3877,"Smt. P.N. Doshi Women's College of Arts, Kum. U.R. Shah Women's College of Commerce and Dr. Smt. Nanavati Bhanuben Mahendra Women's College of Home Science",College,Mumbai,"JAG DHIR BODA VIDYA SANKUL, Camalane, Ghatkopar West, Mumbai, Maharashtra 400086",,,"19.0839747,72.901635"
3878,Anjuman-I-Islam's Begum Jamila Haji Abdul Haq College of Home Science,College,,,,,"19.0372488,72.7410568"
3879,National Stock Exchange (NSE),College,4.0,,,,"19.0703807,72.8527646"
3880,"College of Physical Education, Bharati Vidyapeeth",College,Pune,"Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",,,"18.4599757,73.8517892"
3881,"Inter National Institute of Fashion Design, South Mumbai",College,Mumbai,,,,"19.078314,72.7488301"
3882,Samskara Acadmy,College,Pune,"Business Avenue, Lane No. 6, Above Cosmos bank, Meera Nagar Garden Society, Liberty Phase 2, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001",,,"18.5385845,73.896494"
3883,"IMS ProSchool, Pune",College,Pune,"5th Floor, Surya Bhavan, Bldg, Fergusson College Rd, opp. Lalit Mahal Hotel, Shivajinagar, Pune, Maharashtra 411005",,,"18.5281383,73.840549"
3884,M.A. Rangoonwala Institute of Information Technology,College,Pune,"GV4F+6W8, Azam Campus, Hidayatulla Rd, Camp, Pune, Maharashtra 411001",,,"18.505534,73.8722532"
3885,"School of Government, MIT WPU",College,Pune,"S. No. 124, Paud Road, Kothrud, Rambaug Colony, Pune, Maharashtra 411038",,,"18.5174839,73.8121364"
3886,Asmita College of Law,College,,,,,"19.1153199,72.930517"
3887,Vasantdada Patil Pratisthans Law College,College, +1 ,,,,"18.6101138,72.4241692"
3888,Snehal G.N.M. Institute of Nursing,College,Pune,"opp. cwprs gate, no 1, Kolhewadi, Pune, Maharashtra 411024",,,"18.4446804,73.7828924"
3889,"School of Distance Education, Bharati Vidyapeeth University - Proactive Education, Kothrud",College,Pune,"Rambaug Colony, Kothrud, Pune, Maharashtra 411038",,,"18.5139844,73.8175566"
3890,Ali Yavar Jung National Institute of Speech and Hearing Disabilities,College,Mumbai,"12, KC Marg, Rajiv Gandhi Nagar, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050",,,"19.051528,72.8329172"
3891,Dr.D.Y. Patil Center for Management and Research(MBA),College,,,,,"18.6479088,73.7911088"
3892,Vidyalankar Institute of Technology,College,4.2,,,,"19.0214443,72.8676344"
3893,Shri Chinai College of Commerce and Economics,College,Mumbai,"4VC2+PCP, Sir Mathuradas Vasanji Rd, opposite Hallmark Cards, Mogra Village, Azad Nagar, Andheri East, Mumbai, Maharashtra 400069",,,"19.1218344,72.8485074"
3894,"Arihant Group of Institutes, Camp Campus",College,3.4,,,,"18.5065123,73.8771055"
3895,"G H Raisoni Institute of Management and Research, Pune",College,Pune,,,,"18.5735624,73.9799464"
3896,Sandesh College of Law,College,Mumbai,"Sandesh college of law, Group, no 8B, Tagore Nagar, Vikhroli, Mumbai, Maharashtra 400083",,,"19.1161048,72.9309308"
3897,VIVA Institute of Management and Research,College,Mumbai,"Shirgaon, Post, Virar East, Vasai-Virar, Maharashtra 401303",,,"19.4737166,72.8560677"
3898,"Sunbeam Institute of Information Technology, Pune",College,Pune,,,,"18.5392272,73.6279829"
3899,Smt. Subhadra K. Jindal College of Nursing,College,,,,,"18.5220349,73.8357751"
3900,Inspire Academy,College,Mumbai,,,,"18.4760447,73.8286071"
3901,Sree Narayan Guru College of Education,College,Mumbai,"3W65+G78, PL Lokhande Marg, Chembur West, Rahul Nagar, Chedda Nagar, Mumbai, Maharashtra 400089",,,"19.0612823,72.9056204"
3902,Rajgad Dnyanpeeth'S College of Pharmacy,College,Pune,"4RVR+2J7, Mahad - Pandharpur Road, Behind Bhor Police Station, Bhor, Pune, Maharashtra 412206",,,"18.1425316,73.8389856"
3903,P.V.D.T. College of Education For Women,College,Mumbai,"1, N.T. Road, New Marine Lines, Churchgate, Mumbai, Maharashtra 400020",,,"18.93748,72.8257849"
3904,Pragnya Group of Institutes,College,Pune,"5th St, Shiv Nagar, Hadapsar, Pune, Maharashtra 411028",,,"18.4780256,73.937852"
3905,Seva Mandal Education Societys College of Nursing,College,Mumbai,"Divya Rishi Apartment, SNDT COLLEGE CAMPUS, 338, Rafi Ahmed Kidwai Rd, Matunga East, Mumbai, Maharashtra 400019",,,"19.028562,72.8572951"
3906,"Late. Fakirabai Pansare Education Foundation, Pradhikaran Homoeopathic Medical College",College,Pvt,,,,"18.6447339,73.7666941"
3907,"Hindustan Aerospace and Engineering, Sha- Shib Group of Institutions",College,,,,,"18.5028748,73.7761814"
3908,DM Harish School of Law,College,Mumbai,"47, Dr RG Thadani Marg, next to Venus Apartments, Siddharth Nagar, Worli, Mumbai, Maharashtra 400018",,,"19.0009787,72.8104124"
3909,Thadomal Shahani Centre for Management,College,Mumbai,"Navghar Rd, near Mulund Gymkhana, Shahani Colony, Deendayal Nagar, Mulund East, Mumbai, Maharashtra 400081",,,"19.1674344,72.9602143"
3910,Sir H.N. Hospital and Research College of Nursing,College,Mumbai,"XVM2+54J, Forsberry Rd, Sewri, Mumbai, Maharashtra 400015",,,"18.9829614,72.8476938"
3911,"Indian Maritime University, Chennai- Mumbai Campus MERI",College,Mumbai,"XVJ5+CQR, Tank Rd, Hay Bunder, Sewri, Mumbai, Maharashtra 400033",,,"18.9811071,72.8568076"
3912,"College of Social Work, Nirmala Niketan",College,Mumbai,"38, New Marine Lines, Churchgate, East, Mumbai, Maharashtra 400020",,,"18.9362551,72.8258593"
3913,Tron School of Animation,College,Pune,"Crown Business Bay, Bangalore Highway, beside Nisarg Tulip, near CNG petrol Pump, Bavdhan, Pune, Maharashtra 411021",,,"18.5136926,73.765721"
3914,Proactive- Sandip University,College,Pune,,,,"18.4760447,73.8286071"
3915,SIES Institute of Comprehensive Education,College,Mumbai,"2VR6+FMX, SIES Ln, Jain Society, Sion, Mumbai, Maharashtra 400022",,,"19.0412432,72.8591533"
3916,Indian Institute of Jewellery (IIJ Mumbai),College,Mumbai,,,,"19.0236095,72.7653141"
3917,Indira Gandhi Institute of Development Research (IGIDR),College,Mumbai,"5V8H+V4W, 5V8H+V4W, Gen General Arun Kumar Vaidya Marg, Film City Rd, IGIDR, Nagri Niwara Cooperative Housing Society, Goregaon, Mumbai, Maharashtra 400065",,,"19.1661694,72.8751519"
3918,MET Institute of Software Development and Research,College,Mumbai,"Bhujbal Knowledge City, Reclamation, Bandra West, Mumbai, Maharashtra 400050",,,"19.051998,72.8264454"
3919,Rani Putalabai Women’s Law College,College,Pune,"Sector No. 1, Plot No. 1, Indrayani Nagar, Bhosari, Pune, Maharashtra 410039",,,"18.6321418,73.84548"
3920,Knowledge-Divine Information Technology Pvt. Ltd.,College,Pune,"Office No: 2, First Floor, ""Gokhale Sanchit Survey No: 846 Servants of India Society, BMCC Road, Off FC Rd, Deccan Gymkhana, Pune, Maharashtra 411004",,,"18.5197409,73.8352241"
3921,A.K.K. New Law Academy and Ph.D. (Law) Research Centre,College,Pune,"2390 B, K. B. Hidayatullah Rd, Azam Campus, Pune, Maharashtra 411001",,,"18.5055133,73.8722923"
3922,Yashwantrao Chavan College of Arts Commerce and Science,College,Mumbai,"32X2+99J, Kopar Khairane Rd, Sector 16, Kopar Khairane, Navi Mumbai, Maharashtra 400709",,,"19.0984667,72.998326"
3923,Gokhale Education Societys College of Education,College,Mumbai,,,,"18.4760447,73.8286071"
3924,"Vikas College Of Arts, Science and Commerce, Vikhroli East",College,Mumbai,"Vikas College Rd, Kannamwar Nagar II, Vikhroli, Mumbai, Maharashtra 400083",,,"19.1186543,72.9363633"
3925,"Indira Institute of Aircraft Engineering, Pune",College,Pune,"Sr.No.37, Manjari Farm, Solapur - Pune Hwy, Manjri Bk, Pune, Maharashtra 412307",,,"18.4965061,73.9754412"
3926,Dr. Homi Bhabha State University,College,Mumbai,"Dr. Shyama Prasad Mukherjee Chowk, Mahatma Gandhi Road, Mantralaya, Fort, Mumbai, Maharashtra 400032",,,"18.9264668,72.8285803"
3927,Maniben Nanavati Women'S College,College,Mumbai,"Vallabhbhai Road, Vile Parle (W), Mumbai, Maharashtra 400056",,,"19.0964148,72.8383495"
3928,Pillai College of Architecture,College,Mumbai,"Plot.No.10, KM Vasudevan Campus, Sector 16, Panvel, Mumbai, Maharashtra 410206",,,"18.9904448,73.1253468"
3929,"College of Nursing, Mumbai",College,Mumbai,,,,"19.0346689,72.766681"
3930,Bharati Vidyapeeth's College of Fine Arts,College,Pune,"FV53+VVV, Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",,,"18.4597495,73.8520865"
3931,iNurture - Ajeenkya D Y Patil University,College,Mumbai,"12B105, WeWork Enam Sambhav, C - 20, G Block, Bandra Kurla Complex, Mumbai, Maharashtra 400051",,,"19.0580636,72.8624904"
3932,Lala Lajpatrai College of Commerce and Economics,College,Mumbai,"XRJ7+FP9, Lala Lajpatrai Marg, Haji Ali Government Colony, Mahalakshmi, Mumbai, Maharashtra 400034",,,"18.9811596,72.8117944"
3933,"LTA School of Beauty, Andheri",College,Mumbai,"A-102, Prathana Star, Swami Nityanand Marg, Sahar Road, Towards, Station, opposite Dmart Departmental Store, Andheri East, Mumbai, Maharashtra 400069",,,"19.1129677,72.8449992"
3934,"CII Institute of Hospitality - ITC Grand Central, Mumbai",College,Mumbai,,,,"19.0996019,72.9220952"
3935,Kannada Sangha's Kaveri College of Science and Commerce,College,Pune,"S. No. 36, Ganesh Nagar, Near CDSS, Paud Phata Rd, Pandurang Colony, Erandwane, Pune, Maharashtra 411038",,,"18.5021787,73.824365"
3936,Late Bhausaheb Hiray S.S. Trust'S Institute of Computer Application,College,Mumbai,"near Kherwadi Police Station, next to New English School Marg, Government Colony, Bandra East, Mumbai, Maharashtra 400051",,,"19.066462,72.846769"
3937,Pune Healthcare Institute,College,Pune,"3rd Floor, Deccan Mall, behind Chitale Sweets, Deccan Gymkhana, Pune, Maharashtra 411004",,,"18.5153294,73.839246"
3938,Hansraj Jivandas College of Education,College,Mumbai,"Hansraj Jivandas College Of Education, Dr. Madhuri Shah Campus, Ramkrishna Mission Marg, Khar West, Mumbai, Maharashtra 400052",,,"19.0755218,72.8277803"
3939,Akemi Business School,College,Pune,"Akemi Knowledge City, Sr. No. 30/3/1, 30/4/A, 30/4/B Akemi Road, Buchade Wasti, Marunji Rd, Pune, Maharashtra 411057",,,"18.6115344,73.7353121"
3940,"NMIMS School of Performing Arts, Mumbai",College,Mumbai,"Navpada, Irla, Vile Parle West, Mumbai, Maharashtra 400047",,,"19.1061923,72.8385051"
3941,"Global Education Trust, Mumbai",College,Mumbai,"land mark:, Railway Station, Global Eduaction Trust @ Khar Education Society KES college campus Gate. 3, Jain Mandir lane, Swami Vivekananda Rd, near Khar, Khar West, Mumbai, Maharashtra 400052",,,"19.0722197,72.8353701"
3942,Sinhgad Institute of Business Management,College, +3 ,,,,"18.4534247,73.8247989"
3943,Ramesh Sippy Academy of Cinema and Entertainment,College,Mumbai,"Ramesh Sippy Academy of Cinema and Entertainment (RSACE, next to GICED Building, Vidya Nagari, Kalina, Santacruz E, Mumbai, Maharashtra 400098",,,"19.0763127,72.8628146"
3944,Frameboxx Animation and Visual Effects,College,Mumbai,,,,"18.4760447,73.8286071"
3945,Symbiosis National Aptitude Test Pune,College,Pune,"Symbiosis Test Secretariat Symbiosis International Deemed University Lavale, Mulshi, Pune, Maharashtra 412115",,,"18.5348246,73.7290185"
3946,Dr. Bhanuben Nanavati College of Architecture for Women,College,Pune,"Dr. Bhanuben College of Architecture for Women MKSSS Campus, Cummins College Rd, Dnydeep Colony, Hingne Budrukh, Karve Nagar, Pune, Maharashtra 411052",,,"18.4881733,73.8153073"
3947,JSPM’s Jayawantrao Sawant Institute of Pharmacy,College,Pune,"Handewadi Rd, Satav Nagar, Hadapsar, Pune, Maharashtra 411028",,,"18.4721075,73.9341289"
3948,Swasti Yoga Center,College,Pune,"Flat No- 001, near Jai Hind Collection, Empire Estate Phase 1, M-2, Chinchwad, Pune, Pimpri-Chinchwad, Maharashtra 411019",,,"18.6312739,73.7944983"
3949,Institute of Management Technology- Center for Distance Learning (IMT CDL),College,Pune,"16, Site, A, 3, Meerut Rd, UPSIDC Industrial Area, Ghaziabad, Uttar Pradesh 201003",,,"28.6944094,77.4398253"
3950,"INIFD Ghatkopar - International Institute of Fashion Design, Ghatkopar",College,Mumbai,"310, 311, 311A, 312, Sanghavi Square, 3rd floor M.G. Road Near Metro Railway Station, above HDFC Bank, Ghatkopar West, Mumbai, Maharashtra 400086",,,"19.0845196,72.9027386"
3951,Samarth College of Pharmacy,College,Pvt,,,,"18.6156364,73.7849639"
3952,"INSD Mumbai, Mulund",College,Mumbai,"9th Floor, 806A, Ecstacy Commercial city of Joy,, Mulund West, Mumbai, Maharashtra 400080",,,"19.1764422,72.9574729"
3953,Sinhgad Institutes - Sinhgad Law College,College,Pune,,,,"18.47545,73.796461"
3954,Dr. Bhanuben Mahendra Nanavati College of Home Science,College,Mumbai,"Divya Rishi Apartment, 338, Rafi Ahmed Kidwai Rd, Matunga East, Mumbai, Maharashtra 400019",,,"19.0285454,72.8572646"
3955,Aditya College of Architecture,College,Mumbai,"Aditya Educational Campus, RM Bhattad Rd, Ram Nagar, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092",,,"19.2194073,72.8445858"
3956,P. Jog College of Science and Commerce,College,Pune,"Shri, Chatrapati Rajaram Maharaj Path, Mayur Colony, Kothrud, Pune, Maharashtra 411029",,,"18.5050742,73.8155042"
3957,Ramnarain Ruia College,College,Mumbai,"L. Napoo Road, Matunga East, Mumbai, Maharashtra 400019",,,"19.0235858,72.8473129"
3958,"College of Horticulture, Pune - Mahatma Phule Krishi Vidyapeeth",College,Pune,"GRMW+75M, Narveer Tanaji Wadi, Shivajinagar, Pune, Maharashtra 411005",,,"18.5332103,73.8428401"
3959,Bunts Sangha’s Higher Education Institutions,College,Mumbai,,,,"19.0585417,72.8762615"
3960,Aditya College of Design Studies,College,Mumbai,"Saibaba Nagar, Borivali West, Mumbai, Maharashtra 400092",,,"19.2195279,72.8445111"
3961,VES Polytechnic College,College,Mumbai,"2VXQ+3R6, Swami Vivekanand Jr College Rd, Sindhi Society, Chembur, Mumbai, Maharashtra 400071",,,"19.047675,72.886933"
3962,Mahatma Gandhi Memorial Hospital,College,,,,,"18.7537897,72.6835729"
3963,"Center for Health Management Studies and Research, Bharati Vidyapeeth",College,Pune,"FV53+XMM, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043",,,"18.4599706,73.8516095"
3964,"Sinhgad Institutes, Pune - Sinhgad Engineering Institutes",College,Pune,,,,"18.4760447,73.8286071"
3965,Siddharth College,College,3.3,,,,"19.5163808,70.4957167"
3966,"Arena Animation, Dadar, Mumbai",College,Mumbai,"Radha Krishna Apartment, 17, 3rd Floor Ideal Book Depot, Vachanalaya Marg, opposite Dadar West, Mumbai, Maharashtra 400028",,,"19.0203717,72.8393163"
3967,"Department of Social Communications Media, Sophia Polytechnic",College,Mumbai,"Sophia College Ln, opp. Breach Candy, Cumballa Hill, Mumbai, Maharashtra 400026",,,"18.9709253,72.804113"
3968,"School of Nursing, KJ Somaiya Medical College",College,Mumbai,"Somaiya, Opp. Evarad Nagar, Chunabhatti, Sion, Mumbai, Maharashtra 400022",,,"19.047383,72.8720681"
3969,Thakur Institute of Hotel Management,College,Mumbai,"Thakur Complex, 90 Feet Road, near Western Express Highway, Kandivali(E, Mumbai, Maharashtra 400101",,,"19.2140267,72.862149"
3970,Pimpri Chinchwad Municipal Corporation Post Graduate Institute,College,,"JQHX+WV8, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411019",,,"18.6297811,73.7971345"
3971,"SVKM's Institute of International Studies, Mumbai",College,Mumbai,"14, Vaikunthlal Mehta Rd, Nehru Nagar, Airport Area, Juhu, Mumbai, Maharashtra 400047",,,"19.1026938,72.8349884"
3972,NIIT Institute,College,3.0,,,,"18.4760581,73.8698087"
3973,Suryadatta College of Hospitality Management and Travel Tourism,College,Pune,"S.No.342, Patil Nagar, Bavdhan, Pune, Maharashtra 411021",,,"18.5204577,73.7706077"
3974,"MIT School of Humanities, MIT-ADT University",College,Pune,"F2VF+CXQ, Rajbaug Campus, Pune-Solapur Highway Road, Taluka Haveli, Pune, Maharashtra 412201",,,"18.4935926,74.0224242"
3975,"MIT School of Indian Civil Services, MIT-ADT University",College,Mumbai,,,,"18.5836543,73.7406254"
3976,Trinity College of Pharmacy,College,Pune,"Trinity Jr College, Pune, Maharashtra 411048",,,"18.4213218,73.9047688"
3977,Indrayani Vidya Mandir's Indrayani Mahavidyalaya,College,,"41/42, Bhandara Darshan Colony, Sadguru Nagar, Yashwant Nagar, Talegaon Dabhade, Maharashtra 410507",,,"18.7348568,73.6804943"
3978,KLE College of Science and Commerce,College,3.6,,,,"19.0259697,73.0945299"
3979,"School of Nursing, Shri Harilal Bhagwati Municipal Hospital",College,Mumbai,"Sardar Vallabhbhai Patel Rd, opposite Axis Bank Branch, Mandapeshwar, Borivali West, Mumbai, Maharashtra 400068",,,"19.241455,72.8522611"
3980,Shree Ramchandra College of Enginnering,College,Pune,"haveli, Gat no 351 & 333/1,at post Lonikand,tal, dist, Pune, Maharashtra 412216",,,"18.5981356,74.0180996"
3981,Smt. M.M.K College of Commerce and Economics,College,Mumbai,"Adv, Nari Gursahani Rd, T.P.S III, Mumbai, Maharashtra 400050",,,"19.0640778,72.8331267"
3982,Kapil’s Academy of Hair and Beauty,College,Mumbai,,,,"18.8869282,72.6386887"
3983,MSG-SGKM College of Arts Science and Commerce,College,Mumbai,"Plot No, 17, Tilak Rd, opp. Lion’s Garden, Sindhu Wadi, Ghatkopar East, Mumbai, Maharashtra 400077",,,"19.0765614,72.9026375"
3984,"International Institute of Hotel Management, Pune",College,Pune,"Plot No. 16, S. No. 206/3, Kalptaru Arcade, Viman Nagar Rd, near Neco Gardens & Rosary School, Viman Nagar, Pune, Maharashtra 411014",,,"18.5640041,73.9134875"
3985,Pune Institute of Aviation and Hospitality Management,College,Pune,,,,"18.4760581,73.8698087"
3986,"Abhinav College of Arts,Commerce & Science",College,Mumbai,"8V25+QPW, Abhinav Vidhya Mandir Marg, off late Yashwant Anant, Bhayandar, Ghoddev, Lazarus Park, Bhayandar East, Mira Bhayandar, Maharashtra 401105",,,"19.301988,72.8567663"
3987,The Lords Universal College of Education,College,Mumbai,"Daftary Road, opp. Railway Station, Malad, Malad East, Mumbai, Maharashtra 400097",,,"19.1888652,72.8483193"
3988,Army Law College,College,Pvt,"QH3P+MHH, Kanhe, Maharashtra 412106",,,"18.7541973,73.5839169"
3989,"Symbiosis School of Visual Arts and Photography, Symbiosis International, Pune",College,Pune,"GPPJ+PP3, Symbiosis International University Rd, Knowledge Village, At post Lavale, Near Lupin Company, Tal: Mulshi, Pune, Maharashtra 412115",,,"18.5367522,73.7292347"
3990,Indian Institute of Materials Management,College,3.7,,,,"18.4760447,73.8286071"
3991,Bhabha Atomic Research Centre,College,3.5,,,,"19.1022295,72.8494538"
3992,"International School of Design, Baner",College,Pune,"1st Floor, Unecha Estate, Baner - Balewadi Rd, above Bank Of Baroda, opposite Atithi Veg, Laxman Nagar, Baner, Pune, Maharashtra 411045",,,"18.56664,73.7678951"
